"external_id","source_system","record_type","country_code","provider_name","legal_name","ico","id_zz","primary_specialty","kod_pzs_primary","kod_pzs_all","kod_pzs_count","kod_pzs_description","weekly_office_hours","insurance_vszp","insurance_dovera","insurance_union","street","building_number","orientation_number","city","district","region","country","address_full","primary_phone","phone_2","phone_3","phone_4","phone_5","phone_6","phones_all","primary_email","email_2","email_3","email_4","email_5","emails_all","primary_contact_person","contact_person_2","contact_person_3","contact_person_4","contact_person_5","contact_person_6","contact_persons_all","website_primary","websites_all","source_urls","source_files","notes","contact_enriched_from_web","contact_enriched_source_url","contact_enriched_note","import_tags","data_quality_flags"
"64-36851051-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","AKTIS - plus s.r.o.","AKTIS - plus s.r.o.","36851051","64-36851051-A0001","gynecology_obstetrics","P31728009201","P31728009201","1","P31728009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","2","0","1","1","Hviezdoslavova trieda","650","1","Nitra","Nitra","NR","SK","Hviezdoslavova trieda 650/1, Nitra, Nitra, NR, SK","421948527387","421376504440","","","","","421948527387 | 421376504440","","","","","","","MUDr. Jaroslav Hlavačka","","","","","","MUDr. Jaroslav Hlavačka","https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravnicke-zariadenia/nitra/primarna-gynekologicko-porodnicka-ambulancia-mudr.-jaroslav-hlavacka-nitra-aktis-plus.html?page_id=87202","https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravnicke-zariadenia/nitra/primarna-gynekologicko-porodnicka-ambulancia-mudr.-jaroslav-hlavacka-nitra-aktis-plus.html?page_id=87202 | https://www.e-vuc.sk/e-vuc/poskytovatelia/aktis-plus.html?page_id=112887","https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/nitra/primarna-gynekologicko-porodnicka-ambulancia-mudr.-jaroslav-hlavacka-nitra-nitra-aktis-plus.html?page_id=87199 | https://www.e-vuc.sk/e-vuc/poskytovatelia/aktis-plus.html?page_id=112887","gyn_rows_11_20_completed.csv | missing_contacts_batch_001_010_reset.csv | missing_contacts_batch_001_010_filled.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"61-56743734-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","ALBA femina s. r. o.","ALBA femina s. r. o.","56743734","61-56743734-A0001","gynecology_obstetrics","P25364009201","P25364009201","1","P25364009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","30","0","1","1","Obchodná","565","7","Rohožník","Malacky","BA","SK","Obchodná 565/7, Rohožník, Malacky, BA, SK","421910140101","","","","","","421910140101","rohoznik@albafemina.sk","","","","","rohoznik@albafemina.sk","","","","","","","","https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/malacky/primarna-gynekologicko-porodnicka-ambulancia-rohoznik-alba-femina-s.-r.-o..html?page_id=152517","https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/malacky/primarna-gynekologicko-porodnicka-ambulancia-rohoznik-alba-femina-s.-r.-o..html?page_id=152517 | https://www.e-vuc.sk/e-vuc/poskytovatelia/alba-femina-s.-r.-o..html?page_id=152516 | https://www.albafemina.sk/","","gyn_rows_21_30_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import",""
"66-43815316-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","ALEX 1. s.r.o.","ALEX 1. s.r.o.","43815316","66-43815316-A0001","gynecology_obstetrics","P85324009201","P85324009201","1","P85324009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","31.8","1","1","1","Bratská","1804","18","Banská Štiavnica","Banská Štiavnica","BB","SK","Bratská 1804/18, Banská Štiavnica, Banská Štiavnica, BB, SK","421949339438","421456790661","","","","","421949339438 | 421456790661","","","","","","","MUDr. Marián Špila","MUDr. Marian Špila","","","","","MUDr. Marián Špila | MUDr. Marian Špila","https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/alex1-banska-stiavnica-alex-1..html?page_id=93262","https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/alex1-banska-stiavnica-alex-1..html?page_id=93262 | https://www.e-vuc.sk/e-vuc/poskytovatelia/alex-1.-s.-r.-o..html?page_id=107289 | https://gynambulanciaalex.tada.sk/","https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/alex1-banska-stiavnica-alex-1..html?page_id=93262 | https://www.objednatvysetrenie.sk/vyber-druhu-vysetrenia.html?page_id=89960&zid=93262 | https://www.e-vuc.sk/e-vuc/poskytovatelia/alex-1.-s.-r.-o..html?page_id=107289 | http://gynambulanciaalex.tada.sk","gyn_rows_21_30_completed.csv | missing_contacts_batch_001_010_reset.csv | missing_contacts_batch_001_010_filled.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"62-46321381-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","ALLATURA, s.r.o.","ALLATURA, s.r.o.","46321381","62-46321381-A0001","gynecology_obstetrics","P34176009201","P34176009201","1","P34176009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","33","1","1","1","Ulica Piešťanská","8188","3","Trnava","Trnava","TT","SK","Ulica Piešťanská 8188/3, Trnava, Trnava, TT, SK","421948654928","421911693338","","","","","421948654928 | 421911693338","allatura@dialcom.sk","","","","","allatura@dialcom.sk","MUDr. Ľubica Semanová","","","","","","MUDr. Ľubica Semanová","https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/primarna-gynekologicko-porodnicka-ambulancia-trnava-allatura.html?page_id=85461","https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/primarna-gynekologicko-porodnicka-ambulancia-trnava-allatura.html?page_id=85461 | https://www.allatura.sk/","","gyn_rows_21_30_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import",""
"66-45952086-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","ALZA s.r.o.","ALZA s.r.o.","45952086","66-45952086-A0001","gynecology_obstetrics","P33538009201","P33538009201","1","P33538009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","30.5","1","1","1","Horná","838","60","Banská Bystrica","Banská Bystrica","BB","SK","Horná 838/60, Banská Bystrica, Banská Bystrica, BB, SK","421484312179","421944480392","","","","","421484312179 | 421944480392","gyn.hudecova@gmail.com","","","","","gyn.hudecova@gmail.com","MUDr. Alžbeta Zadjorová","Viera Brašenová","","","","","MUDr. Alžbeta Zadjorová | Viera Brašenová","https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/primarna-gynekologicko-porodnicka-ambulancia-banska-bystrica-alza.html?page_id=93280","https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/primarna-gynekologicko-porodnicka-ambulancia-banska-bystrica-alza.html?page_id=93280 | https://www.gyn-hudecova.sk/ | https://www.gyn-hudecova.sk/kontakt.php","","gyn_rows_21_30_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import",""
"62-36244546-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","AMB, s.r.o.","AMB, s.r.o.","36244546","62-36244546-A0001","gynecology_obstetrics","P21013009201","P21013009201 | P21013229201 | P21013312201","3","P21013009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01 | P21013229201 – súvisiaci výkon/útvar podľa číselníka; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01 | P21013312201 – súvisiaca odbornosť / zdravotnícky útvar; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","25","1","1","1","Ádorská","1082","21","Dunajská Streda","Dunajská Streda","TT","SK","Ádorská 1082/21, Dunajská Streda, Dunajská Streda, TT, SK","421315524359","","","","","","421315524359","","","","","","","MUDr. Karol Brányik, PhD.","","","","","","MUDr. Karol Brányik, PhD.","","","https://www.zzz.sk/zariadenie/12851-gynekologicko-porodnicka-ambulancia-amb-sro-mudr-karol-branyik-phd | https://cytologia.sk/zoznam-lekarov/","gyn_rows_21_30_completed.csv | missing_contacts_batch_001_010_reset.csv | missing_contacts_batch_001_010_filled.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"62-36244546-A0002","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","AMB, s.r.o.","AMB, s.r.o.","36244546","62-36244546-A0002","gynecology_obstetrics","P21013009202","P21013009202 | P21013229202 | P21013312202","3","P21013009202 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 02 | P21013229202 – súvisiaci výkon/útvar podľa číselníka; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 02 | P21013312202 – súvisiaca odbornosť / zdravotnícky útvar; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 02","5","1","1","1","Poľovnícka","1679","41","Veľký Meder","Dunajská Streda","TT","SK","Poľovnícka 1679/41, Veľký Meder, Dunajská Streda, TT, SK","421905242587","","","","","","421905242587","","","","","","","MUDr. Karol Brányik, PhD.","","","","","","MUDr. Karol Brányik, PhD.","","","https://www.zzz.sk/zariadenie/12851-gynekologicko-porodnicka-ambulancia-amb-sro-mudr-karol-branyik-phd | https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/dunajska-streda/primarna-gynekologicko-porodnicka-ambulancia-velky-meder-amb.html?page_id=85475 | https://www.zzz.sk/zariadenie/12852-gynekologicko-porodnicka-ambulancia-amb-sro-mudr-karol-branyik-phd | https://cytologia.sk/zoznam-lekarov/","gyn_rows_21_30_completed.csv | gyn_rows_31_40_completed.csv | missing_contacts_batch_001_010_reset.csv | missing_contacts_batch_001_010_filled.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"65-36678465-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","AMBULANCIA GYNFULL, s.r.o.","AMBULANCIA GYNFULL, s.r.o.","36678465","65-36678465-A0001","gynecology_obstetrics","P68569009201","P68569009201","1","P68569009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","30","1","1","1","Daniela Dlabača","978","2","Žilina","Žilina","ZA","SK","Daniela Dlabača 978/2, Žilina, Žilina, ZA, SK","421911345179","","","","","","421911345179","","","","","","","MUDr. Igor Fulla","","","","","","MUDr. Igor Fulla","https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/zilina/primarna-gynekologicko-porodnicka-ambulancia-zilina-ambulancia-gynfull.html?page_id=74035","https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/zilina/primarna-gynekologicko-porodnicka-ambulancia-zilina-ambulancia-gynfull.html?page_id=74035","https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/zilina/primarna-gynekologicko-porodnicka-ambulancia-zilina-ambulancia-gynfull.html?page_id=74035 | https://www.azet.sk/firma/406228/ambulancia-gynfull-sro/ | https://www.menstruacny-kalendar.sk/gynekologie/zilina/gynekologicka-ambulancia-zilina-mudr-igor-fulla-sro/478 | https://poskytovatelia.dovera.sk/59168/ambulancia-gynfull-s-r-o","gyn_rows_31_40_completed.csv | missing_contacts_batch_011_020.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"61-55548202-A0021","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","Ambulancie Poliklinika Váš Lekár, s.r.o.","Ambulancie Poliklinika Váš Lekár, s.r.o.","55548202","61-55548202-A0021","gynecology_obstetrics","P37614009201","P37614009201","1","P37614009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","24","1","1","1","Pribinova","19277","40","Bratislava - mestská časť Ružinov","Bratislava II","BA","SK","Pribinova 19277/40, Bratislava - mestská časť Ružinov, Bratislava II, BA, SK","421940409070","421948788788","","","","","421940409070 | 421948788788","poliklinika@vaslekar.sk","recepcia@vaslekar.sk","","","","poliklinika@vaslekar.sk | recepcia@vaslekar.sk","","","","","","","","https://poliklinika.vaslekar.sk/ambulancie-vas-lekar/gynekologia-a-porodnictvo/","https://poliklinika.vaslekar.sk/ambulancie-vas-lekar/gynekologia-a-porodnictvo/ | https://vaslekar.sk/kontakt/","https://poliklinika.vaslekar.sk/ambulancie-vas-lekar/gynekologia-a-porodnictvo/ | https://vaslekar.sk/kontakt/","gyn_rows_31_40_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import",""
"67-44895917-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","AMRADGYN, s.r.o.","AMRADGYN, s.r.o.","44895917","67-44895917-A0001","gynecology_obstetrics","P67794009201","P67794009201","1","P67794009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","40","1","1","1","Francisciho","906","23","Poprad","Poprad","PO","SK","Francisciho 906/23, Poprad, Poprad, PO, SK","421903855020","421692063717","","","","","421903855020 | 421692063717","saade@centrum.sk","","","","","saade@centrum.sk","MUDr. Adnan Saade","","","","","","MUDr. Adnan Saade","https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/poprad/primarna-gynekologicko-porodnicka-ambulancia-poprad-amradgyn.html?page_id=97229","https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/poprad/primarna-gynekologicko-porodnicka-ambulancia-poprad-amradgyn.html?page_id=97229","https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/poprad/primarna-gynekologicko-porodnicka-ambulancia-poprad-amradgyn.html?page_id=97229 | https://www.zzz.sk/zariadenie/4829-gynekologicka-ambulancia-amradgyn-sro-mudr-adnan-saade","gyn_rows_31_40_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import",""
"68-44071213-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","ANGYN s.r.o.","ANGYN s.r.o.","44071213","68-44071213-A0001","gynecology_obstetrics","P29529009201","P29529009201 | P29529247201","2","P29529009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01 | P29529247201 – ultrazvuk v gynekológii a pôrodníctve; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","35","1","1","1","Špitálska","2198","1","Rožňava","Rožňava","KE","SK","Špitálska 2198/1, Rožňava, Rožňava, KE, SK","421587324750","","","","","","421587324750","","","","","","","MUDr. Attila Anna (lekár)","Eva Ďuričeková (sestra)","MUDr. Attila Anna","Eva Ďuričeková","","","MUDr. Attila Anna (lekár) | Eva Ďuričeková (sestra) | MUDr. Attila Anna | Eva Ďuričeková","https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/roznava/primarna-gynekologicko-porodnicka-ambulancia-mudr.-attila-anna-roznava-angyn.html?page_id=80215","https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/roznava/primarna-gynekologicko-porodnicka-ambulancia-mudr.-attila-anna-roznava-angyn.html?page_id=80215","https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/roznava/primarna-gynekologicko-porodnicka-ambulancia-mudr.-attila-anna-roznava-angyn.html?page_id=80215 | https://www.zoznam.sk/katalog/Zdravie-krasa/Ambulancie-lekari/Gynekologicke-ambulancie/sekcia.fcgi?attr=&desc=&kraj=3&okres=50&shops=&sid=2414&so=nazov","gyn_rows_31_40_completed.csv | missing_contacts_batch_011_020.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","1","https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/roznava/primarna-gynekologicko-porodnicka-ambulancia-mudr.-attila-anna-roznava-angyn.html?page_id=80215","e-VÚC uvádza telefón pri ambulancii ANGYN Rožňava","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"65-45927421-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","ANJA-GYN, s.r.o.","ANJA-GYN, s.r.o.","45927421","65-45927421-A0001","gynecology_obstetrics","P24356009201","P24356009201","1","P24356009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","40","1","1","1","Červeného kríža","62","30","Námestovo","Námestovo","ZA","SK","Červeného kríža 62/30, Námestovo, Námestovo, ZA, SK","421918704444","421904704074","","","","","421918704444 | 421904704074","moresova.anna@gmail.com","","","","","moresova.anna@gmail.com","MUDr. Anna Moresová","Katarína Kajanovičová","Bc. Mária Triebeľová","","","","MUDr. Anna Moresová | Katarína Kajanovičová | Bc. Mária Triebeľová","https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/namestovo/primarna-gynekologicko-porodnicka-ambulancia-mudr.-anna-moresova-namestovo-anja-gyn.html?page_id=73727","https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/namestovo/primarna-gynekologicko-porodnicka-ambulancia-mudr.-anna-moresova-namestovo-anja-gyn.html?page_id=73727 | https://www.e-vuc.sk/e-vuc/poskytovatelia/anja-gyn.html?page_id=115605","https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/namestovo/primarna-gynekologicko-porodnicka-ambulancia-mudr.-anna-moresova-namestovo-anja-gyn.html?page_id=73727","gyn_rows_31_40_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import",""
"67-36500127-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","ANZUMED, spol. s r.o.","ANZUMED, spol. s r.o.","36500127","67-36500127-A0001","gynecology_obstetrics","N84481009201","N84481009201","1","N84481009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","40","1","1","1","MUDr.Pribulu","412","14","Svidník","Svidník","PO","SK","MUDr.Pribulu 412/14, Svidník, Svidník, PO, SK","421908856512","","","","","","421908856512","","","","","","","MUDr. Zuzana Tkáčová (Magdziaková)","","","","","","MUDr. Zuzana Tkáčová (Magdziaková)","https://www.e-vuc.sk/gynekologicka-ambulancia-svidnik-anzumed-spol..html?page_id=97258","https://www.e-vuc.sk/gynekologicka-ambulancia-svidnik-anzumed-spol..html?page_id=97258 | https://anzumed.sk/ | https://anzumed.sk/kontakt","https://anzumed.sk/ | https://anzumed.sk/kontakt | https://anzumed.sk/person%C3%A1l | https://www.e-vuc.sk/gynekologicka-ambulancia-svidnik-anzumed-spol..html?page_id=97258 | https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/svidnik/primarna-gynekologicko-porodnicka-ambulancia-svidnik-anzumed-spol.-s-r.o..html?iframe=1+width%3D&page_id=97258","gyn_rows_31_40_completed.csv | missing_contacts_batch_011_020.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"66-52654222-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","AUBOGYN s.r.o.","AUBOGYN s.r.o.","52654222","66-52654222-A0001","gynecology_obstetrics","P00441009201","P00441009201","1","P00441009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","40","1","1","1","Sládkovičova","596","1","Tornaľa","Revúca","BB","SK","Sládkovičova 596/1, Tornaľa, Revúca, BB, SK","421475522605","421475593611","","","","","421475522605 | 421475593611","","","","","","","MUDr. Augustín Nagy","","","","","","MUDr. Augustín Nagy","https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/revuca/primarna-gynekologicko-porodnicka-ambulancia-mudr.-augustin-nagy-tornala-aubogyn.html?page_id=132511","https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/revuca/primarna-gynekologicko-porodnicka-ambulancia-mudr.-augustin-nagy-tornala-aubogyn.html?page_id=132511 | https://www.e-vuc.sk/e-vuc/poskytovatelia/aubogyn.html?page_id=132510 | https://poliklinikatornala.sk/","https://poliklinikatornala.sk/ | https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/revuca/primarna-gynekologicko-porodnicka-ambulancia-mudr.-augustin-nagy-tornala-aubogyn.html?page_id=132511 | https://www.rimavskasec.eu/zdravotnictvo-0.html | https://www.objednatvysetrenie.sk/vyber-druhu-vysetrenia.html?page_id=89960&zid=132511","gyn_rows_31_40_completed.csv | missing_contacts_batch_011_020.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"61-54445191-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","AuraMedica s.r.o.","AuraMedica s.r.o.","54445191","61-54445191-A0001","gynecology_obstetrics","P67836009201","P67836009201","1","P67836009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","30.5","1","1","1","Tomášikova","19081","28C","Bratislava - mestská časť Ružinov","Bratislava II","BA","SK","Tomášikova 19081/28C, Bratislava - mestská časť Ružinov, Bratislava II, BA, SK","421220030020","421905515616","","","","","421220030020 | 421905515616","gynekologia@auramedica.sk","info@auramedica.sk","","","","gynekologia@auramedica.sk | info@auramedica.sk","","","","","","","","https://www.auramedica.sk/gynekologia","https://www.auramedica.sk/gynekologia | https://www.auramedica.sk/ambulancie-a-sluzby","https://www.auramedica.sk/gynekologia | https://www.auramedica.sk/ambulancie-a-sluzby","gyn_rows_31_40_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import",""
"61-35913011-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","AVE EVA s.r.o.","AVE EVA s.r.o.","35913011","61-35913011-A0001","gynecology_obstetrics","P61674009201","P61674009201","1","P61674009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","35.5","1","1","1","Hollého","1078","2","Pezinok","Pezinok","BA","SK","Hollého 1078/2, Pezinok, Pezinok, BA, SK","421336412515","","","","","","421336412515","","","","","","","MUDr. Gabriela Mészárosová","","","","","","MUDr. Gabriela Mészárosová","https://www.e-vuc.sk/buxus/generate_page.php?page_id=60952","https://www.e-vuc.sk/buxus/generate_page.php?page_id=60952","https://www.e-vuc.sk/buxus/generate_page.php?page_id=60952 | https://poskytovatelia.dovera.sk/69760-2794808/ave-eva-s-r-o | https://www.azet.sk/firma/74344/ave-eva-sro/","gyn_rows_41_50_completed.csv | missing_contacts_batch_011_020.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"61-35799269-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","AXAM, spol. s r.o.","AXAM, spol. s r.o.","35799269","61-35799269-A0001","gynecology_obstetrics","P87347009201","P87347009201","1","P87347009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","31","1","1","1","Šustekova","2422","2","Bratislava - mestská časť Petržalka","Bratislava V","BA","SK","Šustekova 2422/2, Bratislava - mestská časť Petržalka, Bratislava V, BA, SK","421940656300","421948251661","","","","","421940656300 | 421948251661","gynekologiapetrzalka@gmail.com","","","","","gynekologiapetrzalka@gmail.com","","","","","","","","https://www.e-vuc.sk/buxus/generate_page.php?page_id=61133","https://www.e-vuc.sk/buxus/generate_page.php?page_id=61133 | https://www.e-vuc.sk/e-vuc/poskytovatelia/axam-spol.-s-r.o..html?page_id=109145 | https://www.gynekologiapetrzalka.sk/ | https://www.gynekologiapetrzalka.sk/kontakt-2/","https://www.gynekologiapetrzalka.sk/kontakt-2/ | https://www.e-vuc.sk/e-vuc/poskytovatelia/axam-spol.-s-r.o..html?page_id=109145 | https://www.e-vuc.sk/buxus/generate_page.php?page_id=61133 | https://www.azet.sk/firma/46043/axam-spol-s-ro/","gyn_rows_41_50_completed.csv | missing_contacts_batch_011_020.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import",""
"67-45253838-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","AZ3, s.r.o.","AZ3, s.r.o.","45253838","67-45253838-A0001","gynecology_obstetrics","P19544009201","P19544009201 | P19544247501","2","P19544009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01 | P19544247501 – ultrazvuk v gynekológii a pôrodníctve; pracovisko / doplnkový útvar; poradové číslo 01","40","1","1","1","Obrancov mieru","20","","Stará Ľubovňa","Stará Ľubovňa","PO","SK","Obrancov mieru 20, Stará Ľubovňa, Stará Ľubovňa, PO, SK","421524323186","","","","","","421524323186","zidovskygynamb@gmail.com","","","","","zidovskygynamb@gmail.com","","","","","","","","https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/stara-lubovna/gynekologicko-porodnicka-ambulancia-mudr.alexander-zidovsky-stara-lubovna-az3.html?page_id=105420","https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/stara-lubovna/gynekologicko-porodnicka-ambulancia-mudr.alexander-zidovsky-stara-lubovna-az3.html?page_id=105420 | https://mudr-zidovsky.sk/ | https://mudr-zidovsky.sk/contact.html","https://mudr-zidovsky.sk/ | https://mudr-zidovsky.sk/about.html | https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/stara-lubovna/gynekologicko-porodnicka-ambulancia-mudr.alexander-zidovsky-stara-lubovna-az3.html?page_id=105420","gyn_rows_41_50_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import",""
